x1,x2,x3
-1.173319829506388912e+00,-2.466504168264469776e-01,-1.028234509353090909e+00,1.000000000000000000e+00
-8.776689937082767790e-01,-3.943127070934837053e-01,-1.314381787537925561e+00,1.000000000000000000e+00
-1.315127010872777058e+00,-3.849494358087605095e-01,-1.248974783449274595e+00,1.000000000000000000e+00
-9.429870056118400123e-01,-3.630654461514700171e-01,-5.228945066213415149e-01,1.000000000000000000e+00
-1.358702018501632081e+00,-2.206388055243017898e-01,-1.221426678367445451e+00,1.000000000000000000e+00
-1.095808743925944073e+00,-2.246522815969720921e-01,-1.458299090872231973e+00,1.000000000000000000e+00
-9.355745390028047392e-01,1.359561378596037540e-01,-1.080671358936710513e+00,1.000000000000000000e+00
-9.166336371975396524e-01,-3.144995527193389373e-02,-1.018905479140130410e+00,1.000000000000000000e+00
-1.070289126409551095e+00,-6.835115735675696413e-01,-8.534223651301301450e-01,1.000000000000000000e+00
-9.620813833463311981e-01,-4.229534011108505576e-01,-9.511843968962360174e-01,1.000000000000000000e+00
-1.041385440600789636e+00,-3.182777942132222759e-01,-8.495094825682246720e-01,1.000000000000000000e+00
-1.177380920688529731e+00,4.569712453771829219e-03,-1.243953303678624334e+00,1.000000000000000000e+00
-1.027155560070231788e+00,1.872690569931588223e-01,-7.319818863466661663e-01,1.000000000000000000e+00
-8.598634829795627210e-01,-3.779803229559966504e-01,-1.055736893761875628e+00,1.000000000000000000e+00
-8.493587995454295880e-01,-1.750521729113480307e-01,-9.598838390342675497e-01,1.000000000000000000e+00
-8.546729610728568405e-01,-2.182439824794477068e-01,-1.221335430676697698e+00,1.000000000000000000e+00
-9.361666759145923500e-01,1.461296786412735749e-02,-1.197244944774403352e+00,1.000000000000000000e+00
-8.550016524015956465e-01,-3.253373711895185538e-01,-8.913607090838705505e-01,1.000000000000000000e+00
-8.789136631906276920e-01,1.408844469843329450e-01,-8.017874899362931185e-01,1.000000000000000000e+00
-1.047517112714586585e+00,-1.369041922225380792e-02,-1.046935109496268002e+00,1.000000000000000000e+00
-8.844007236801172400e-01,-7.864904365251065843e-02,-9.786891700512551084e-01,1.000000000000000000e+00
-5.741533345504341579e-01,-2.899278109175567053e-01,-9.919056723323643743e-01,1.000000000000000000e+00
-8.676023841314216556e-01,-2.419036366743545496e-01,-6.355042057478041961e-01,1.000000000000000000e+00
-5.940559130551890110e-01,2.193246870700203410e-01,-3.884974110577680828e-01,1.000000000000000000e+00
-9.093314213289145354e-01,-1.026075923300365234e-01,-1.063416074664704114e+00,1.000000000000000000e+00
-8.419705566217918769e-01,-2.368752781840524901e-01,-1.025231553384814198e+00,1.000000000000000000e+00
-8.799793485764834111e-01,-1.340239791856508433e-01,-1.042252753436433199e+00,1.000000000000000000e+00
-4.842228629743552393e-01,-2.831680097120230499e-01,-2.215971344532101650e-01,1.000000000000000000e+00
-7.258680315971979269e-01,-7.980672388423268315e-02,-1.026684156404592096e+00,1.000000000000000000e+00
-2.772149065008507329e-01,1.349533253001737876e-01,-6.918509486341440917e-01,1.000000000000000000e+00
-8.705378350228161199e-01,-4.169443695489934848e-02,-9.586621360904959976e-01,1.000000000000000000e+00
-2.913550259753440730e-01,8.298487759248729390e-02,-6.979642148465790008e-01,1.000000000000000000e+00
-1.053657401940836902e+00,-2.707095639900340966e-01,-5.617211694798633914e-01,1.000000000000000000e+00
-3.062719244173726652e-01,1.524884859499524570e-01,-9.994539215143574129e-01,1.000000000000000000e+00
-4.709175775872623260e-01,1.382909081150829333e-01,-9.940644670860772081e-01,1.000000000000000000e+00
-5.151040945936377069e-01,-5.658583834790384404e-03,-7.034762409935556571e-01,1.000000000000000000e+00
-8.661692985670295108e-01,-1.213305785399175496e-01,-6.893024131796138265e-01,1.000000000000000000e+00
-5.074865476883407833e-01,-1.647987709667194933e-01,-6.925661485443640464e-01,1.000000000000000000e+00
-4.678726982510574839e-01,4.032262153783844338e-02,-6.445884543908603215e-01,1.000000000000000000e+00
-5.238476825677349513e-01,-2.591221366066496362e-02,-9.472555124568016183e-01,1.000000000000000000e+00
-3.284272626307394582e-01,-4.086187101007268674e-02,-5.341457720680445886e-01,1.000000000000000000e+00
-2.135366208765754892e-01,-4.278306724040211173e-01,-9.155196356787198564e-01,1.000000000000000000e+00
-3.327075885095959196e-01,-3.536188876816430404e-02,-4.650556191564431119e-01,1.000000000000000000e+00
-4.616172165663536830e-01,1.021081014137840970e-01,-2.905848840343454587e-01,1.000000000000000000e+00
-2.540602531368182371e-01,-7.990610867150300944e-02,-8.763696114353061173e-01,1.000000000000000000e+00
-1.786187540918224848e-01,2.194733856742047962e-01,-3.033506988021885675e-01,1.000000000000000000e+00
-4.899510540802416991e-01,1.125999988447267675e-01,-2.373129653765154723e-01,1.000000000000000000e+00
1.623389479466352814e-02,-1.948224290017980809e-01,-4.316067144429070468e-01,1.000000000000000000e+00
-1.275348759547956234e-01,-5.715431711354091934e-03,-5.864332242663197192e-01,1.000000000000000000e+00
-1.754820452939899744e-01,1.007820603622149175e-01,-3.217968529878949546e-01,1.000000000000000000e+00
-1.958633640768435158e-01,-6.460044197823322509e-02,-1.994014787286213508e-02,1.000000000000000000e+00
-4.012558174620957652e-01,-1.283889157911699552e-01,-2.894051982108961640e-01,1.000000000000000000e+00
-2.662854930215605154e-02,-3.086217119170081014e-01,-5.294830956004323852e-01,1.000000000000000000e+00
-5.912349379090491297e-01,-9.874424128468832496e-04,-4.667367656112368368e-01,1.000000000000000000e+00
-2.418400168515332238e-01,1.262123891070049131e-01,-3.468818551470206346e-01,1.000000000000000000e+00
-9.988819993758565885e-02,-6.462517566130562829e-02,-5.950954734952063063e-02,1.000000000000000000e+00
-3.231043013959447596e-02,-1.419964694225007151e-01,-2.028988771449082573e-01,1.000000000000000000e+00
1.002413853216003459e-01,7.605553496139487446e-02,-4.236897749790353163e-01,1.000000000000000000e+00
4.146227070158411965e-02,-2.187102022461596407e-01,1.631679205494497575e-01,1.000000000000000000e+00
1.340185944944016494e-01,5.686251711593054425e-02,-6.284977803099936478e-02,1.000000000000000000e+00
-9.373623143911943845e-02,1.351053434839719902e-01,-1.433538353500865559e-01,1.000000000000000000e+00
1.406382034828822930e-02,1.741441076885713590e-01,-1.564174824901470584e-01,1.000000000000000000e+00
-1.374038353829444281e-01,-2.389176872205613922e-01,-2.317807568777729421e-01,1.000000000000000000e+00
-3.609572374408861473e-01,1.459608032064119987e-01,3.680786436867896083e-01,1.000000000000000000e+00
3.086739771513596908e-01,-3.253407601878660071e-01,1.764446200298260825e-01,1.000000000000000000e+00
3.269120790885768901e-01,-9.176329196874548344e-02,7.692116308966423510e-02,1.000000000000000000e+00
-3.402119171213701110e-01,5.251002290899228764e-02,-1.309581909691219237e-01,1.000000000000000000e+00
1.201598511672168912e-01,-3.136721223841296147e-01,2.153956331875887531e-01,1.000000000000000000e+00
3.039888166883211174e-01,-1.588201557164057587e-01,-9.555803762318462735e-02,1.000000000000000000e+00
-3.132806025363782387e-01,-5.637773445416024987e-02,4.042658369809673524e-02,1.000000000000000000e+00
-1.734608484022595598e-01,8.643982492874599521e-02,9.157078515620337145e-02,1.000000000000000000e+00
-5.960680951012498063e-02,-1.163051911164695168e-01,4.205301199551197966e-01,1.000000000000000000e+00
2.949004589513588570e-01,-3.278039640232342095e-02,3.546637597705883382e-01,1.000000000000000000e+00
-3.912426958408057875e-02,-1.843109029389549715e-03,2.847343759064953073e-01,1.000000000000000000e+00
1.178052630614014884e-01,7.707536645447558843e-02,1.234484918239787121e-01,1.000000000000000000e+00
3.324175738753606391e-01,9.849932491237262111e-02,-2.798087891842964137e-01,1.000000000000000000e+00
4.871589033116793255e-01,-6.234117339358198340e-01,2.043088417671433954e-01,1.000000000000000000e+00
4.727722065134769558e-01,-7.951170108335955944e-02,5.796921259412912697e-02,1.000000000000000000e+00
6.751758142729810674e-02,1.870016582732487442e-01,-9.629454247565061298e-03,1.000000000000000000e+00
5.305802221509834382e-01,-3.188067690891300404e-02,1.594198286290234579e-01,1.000000000000000000e+00
2.066276739837544785e-01,-2.269411292685534765e-01,5.941190480178217825e-01,1.000000000000000000e+00
4.881536870600309275e-01,-3.701193116838050190e-01,3.628637977524034608e-01,1.000000000000000000e+00
1.873942594843391873e-01,2.294697074818403681e-01,1.959893113867450798e-01,1.000000000000000000e+00
6.991833985119539907e-01,-3.899034590860274430e-02,2.557536450893777014e-01,1.000000000000000000e+00
2.611289428142907765e-01,-1.959076970987464750e-01,2.550386803722634044e-01,1.000000000000000000e+00
4.337324771763743647e-01,-2.845724734949839352e-01,9.538755806050031039e-02,1.000000000000000000e+00
3.569493773700447292e-01,-4.031184006084259086e-01,4.021900364993307719e-01,1.000000000000000000e+00
2.691130283717034777e-01,-2.204999731833787446e-01,9.736257923851889817e-01,1.000000000000000000e+00
4.801933607516172264e-01,-1.043365779036492524e-03,2.386008290190597680e-01,1.000000000000000000e+00
3.560215182525170996e-01,-1.106844962377345754e-02,4.090454094156266152e-01,1.000000000000000000e+00
6.862526293336148608e-01,-2.988296640711310959e-01,5.763593280814136577e-01,1.000000000000000000e+00
4.051756400608185760e-01,-2.973688977311545606e-02,5.248140826426037631e-01,1.000000000000000000e+00
4.858703283162461029e-01,-1.142863348069020624e-01,5.249000395724636725e-01,1.000000000000000000e+00
6.546452909567282985e-01,-2.398984932938322961e-02,6.724942846602861568e-01,1.000000000000000000e+00
4.890239051229092748e-01,8.288689136817925518e-02,6.610520027342166038e-01,1.000000000000000000e+00
5.311739870347966797e-01,-6.038472800508341842e-02,1.065088845078971946e+00,1.000000000000000000e+00
3.417461356591051658e-01,6.760217357456380083e-02,3.642296813145963208e-01,1.000000000000000000e+00
6.704792579968514854e-01,2.234560377179416468e-01,8.572189323820403883e-01,1.000000000000000000e+00
6.782574794457355560e-01,-2.089857729862712454e-01,7.818343498658668622e-01,1.000000000000000000e+00
6.107256139783155957e-01,-2.595697349943459353e-01,7.332976022395447657e-01,1.000000000000000000e+00
7.177153022670091920e-01,-2.614386754622726738e-01,6.451623869042273363e-01,1.000000000000000000e+00
4.227837759132481721e-01,-3.561252789395208396e-02,9.301180343477420953e-01,1.000000000000000000e+00
7.578477832654477719e-01,7.337378465096133784e-02,8.527408648601620955e-01,1.000000000000000000e+00
8.064883055292231262e-01,-6.493518312060447828e-02,8.304436631857051720e-01,1.000000000000000000e+00
6.383767415595611450e-01,3.109468849724739137e-01,7.714075602838366130e-01,1.000000000000000000e+00
6.277025107239169177e-01,-5.140027905543979869e-02,9.246682148108839039e-01,1.000000000000000000e+00
4.961360556783502296e-01,7.987816777011447211e-02,8.674035518181016924e-01,1.000000000000000000e+00
5.710012538822413219e-01,8.650848994012194648e-02,1.022760700911155674e+00,1.000000000000000000e+00
5.562464262494684064e-01,1.974628198891639208e-01,1.040198945869433622e+00,1.000000000000000000e+00
8.229546656705450935e-01,1.532110985683726168e-01,9.505368227832193817e-01,1.000000000000000000e+00
8.350855391675957584e-01,-3.038840118683802105e-01,1.044702563564547271e+00,1.000000000000000000e+00
9.515977238134065708e-01,-1.760105900677272073e-01,7.794017075769805736e-01,1.000000000000000000e+00
8.977023187727687370e-01,-2.001591785952682168e-01,6.791761606410839924e-01,1.000000000000000000e+00
5.926548888836287166e-01,-8.055057319688153916e-02,4.333655782114461674e-01,1.000000000000000000e+00
9.432598434667818221e-01,-2.967075417916130164e-01,1.222659958019366444e+00,1.000000000000000000e+00
8.185014392827172358e-01,-7.683043181510160191e-02,8.882858337472262500e-01,1.000000000000000000e+00
9.548166380359726091e-01,-6.912176534350114587e-02,8.812017718264881783e-01,1.000000000000000000e+00
1.146102135778482412e+00,-4.231146656531404870e-01,1.038058311411220513e+00,1.000000000000000000e+00
1.145893145848710715e+00,-1.003765821305480366e-01,1.367234619314210420e+00,1.000000000000000000e+00
8.230989604701737239e-01,-5.163446227811381295e-01,7.892605489070902980e-01,1.000000000000000000e+00
1.122142253633943376e+00,-1.491812903647576904e-01,1.012134202754687573e+00,1.000000000000000000e+00
7.795722786954452088e-01,-1.037626277719700119e-01,7.496683344815117112e-01,1.000000000000000000e+00
1.249904347921956482e+00,3.058636115150180634e-01,1.070195201675185226e+00,1.000000000000000000e+00
1.148525384422563578e+00,-3.728004452943100011e-01,6.365257978362831581e-01,1.000000000000000000e+00
9.249856072136782847e-01,-5.015270256756236833e-01,7.101977888959841723e-01,1.000000000000000000e+00
1.403461427139874873e+00,-2.372086448977920869e-01,1.075932561526102837e+00,1.000000000000000000e+00
1.010477027003890527e+00,-3.353008206888494214e-01,1.192667370832547924e+00,1.000000000000000000e+00
1.078936132596273190e+00,-2.036441386841333356e-01,9.596845623632472844e-01,1.000000000000000000e+00
1.029922949032737511e+00,-6.003315120543060157e-01,6.018303484371498868e-01,1.000000000000000000e+00
1.058816979206536724e+00,-3.169230705506291268e-01,7.380163985472807386e-01,1.000000000000000000e+00
1.116834054504411977e+00,-3.268521334322714300e-01,5.612719113246231739e-01,1.000000000000000000e+00
9.531256019417904124e-01,-2.656351242392167022e-01,1.066486982640734826e+00,1.000000000000000000e+00
9.176569257495816867e-01,-3.249870658758443609e-01,1.189531178671276113e+00,1.000000000000000000e+00
1.315865804074622281e+00,-3.854246021483379581e-01,8.868042931789350547e-01,1.000000000000000000e+00
1.046457634767709699e+00,-2.825947162894595355e-01,1.014148447059263880e+00,1.000000000000000000e+00
1.309896785550422660e+00,-3.596740453775412738e-01,1.132990156635286461e+00,1.000000000000000000e+00
1.214436223648297064e+00,-2.390985388775920817e-01,1.136896987678956528e+00,1.000000000000000000e+00
1.045924580226256895e+00,-7.677483210866302699e-01,1.264315549891354085e+00,1.000000000000000000e+00
1.269282504623308050e+00,-7.591940772796974546e-01,8.051316146745524094e-01,1.000000000000000000e+00
1.383253369002668043e+00,-4.825021941594198616e-01,8.371606526396933035e-01,1.000000000000000000e+00
1.519787801935480021e+00,-6.463851019989967917e-01,7.710238521005594592e-01,1.000000000000000000e+00
1.292425109870964928e+00,-3.692868034763881480e-01,1.020414538089999379e+00,1.000000000000000000e+00
1.442733603915234752e+00,-4.181997984761396947e-01,1.008929976927272598e+00,1.000000000000000000e+00
1.218782479362153337e+00,-4.559995395445184951e-01,9.218895337822071712e-01,1.000000000000000000e+00
1.323580843312454958e+00,-3.247391767765206994e-01,1.000170360256047664e+00,1.000000000000000000e+00
1.299138474907198582e+00,-6.518628362128428000e-01,8.908701478801483997e-01,1.000000000000000000e+00
1.294220805525750473e+00,-4.622726762425307112e-01,1.306279262813203168e+00,1.000000000000000000e+00
1.204393014151376562e+00,-4.274016698095327027e-01,1.065756391903866174e+00,1.000000000000000000e+00
1.337863601062085017e+00,-5.531832353299742655e-02,7.630055562183551965e-01,1.000000000000000000e+00
1.391987706875002395e+00,-6.937520139665664942e-01,7.543260924329168171e-01,1.000000000000000000e+00
1.385652872340248143e+00,-3.759074536260285648e-01,8.739446869489621017e-01,1.000000000000000000e+00
1.596173492914348069e+00,-5.754108406622637784e-01,7.286729492712192835e-01,1.000000000000000000e+00
1.893418837060820703e+00,-4.888900889126093219e-01,6.356870599710727765e-01,1.000000000000000000e+00
1.221825904110773742e+00,-7.676619750601514358e-01,9.508795772743442454e-01,1.000000000000000000e+00
1.295644309962184826e+00,-5.651085978998983128e-01,7.343620888472655039e-01,1.000000000000000000e+00
1.522442389964346665e+00,-7.714499238592932295e-01,5.149737295915427504e-01,1.000000000000000000e+00
1.428409328732441530e+00,-4.934923455259411784e-01,7.791560231697565175e-01,1.000000000000000000e+00
1.228845725302533998e+00,-4.898315797195580412e-01,5.459868183047944523e-01,1.000000000000000000e+00
1.293394851495473397e+00,-8.258230010883356176e-01,9.366595314645811410e-01,1.000000000000000000e+00
1.531131399051131714e+00,-5.277949157761870902e-01,9.071100436018855184e-01,1.000000000000000000e+00
1.973498782639200089e+00,-1.002455788527935709e+00,4.908152772860940871e-01,1.000000000000000000e+00
1.294032056048913137e+00,-8.426452775981699839e-01,4.033918757808233613e-01,1.000000000000000000e+00
1.363409899172265627e+00,-9.277248080418070142e-01,6.659424464750015593e-01,1.000000000000000000e+00
1.439527951661546679e+00,-6.001710800921515876e-01,6.801252937569489676e-01,1.000000000000000000e+00
1.555410842610296607e+00,-7.830794864483752171e-01,9.820870050466872225e-01,1.000000000000000000e+00
1.487089397715734007e+00,-1.092961767772089754e+00,3.363081275968436978e-01,1.000000000000000000e+00
1.097267941908054212e+00,-7.291093285223940734e-01,4.910067801640642937e-01,1.000000000000000000e+00
1.356619609284464900e+00,-3.425448677106953110e-01,6.034221247333307891e-01,1.000000000000000000e+00
1.600230691548875761e+00,-9.431390954184926123e-01,2.717412612943443939e-01,1.000000000000000000e+00
1.466847704562511012e+00,-7.345558159919363117e-01,7.795356697346550456e-02,1.000000000000000000e+00
1.427669391162700085e+00,-7.786122724348477631e-01,3.835468154083926384e-01,1.000000000000000000e+00
1.305064836862920297e+00,-9.016378242150306921e-01,3.682950621355502996e-01,1.000000000000000000e+00
1.489682344161416427e+00,-6.851092731210783882e-01,5.966724065888828754e-01,1.000000000000000000e+00
1.416198912139956745e+00,-9.096663776939377666e-01,4.446252681910338733e-01,1.000000000000000000e+00
1.600549692612780017e+00,-9.176715601869593897e-01,4.915393435951960210e-01,1.000000000000000000e+00
1.677375639984706623e+00,-5.849173363138473469e-01,6.652798783979952946e-01,1.000000000000000000e+00
1.311018328402128397e+00,-8.529229947046887972e-01,2.878299407682878841e-01,1.000000000000000000e+00
1.467294498024290794e+00,-9.980261052631242968e-01,-3.576039335560698973e-02,1.000000000000000000e+00
1.507817014318544535e+00,-1.034336438466830987e+00,2.541625715033987154e-01,1.000000000000000000e+00
1.332608211884783955e+00,-1.113107680876798344e+00,2.592851435749297107e-01,1.000000000000000000e+00
1.523500563807608899e+00,-7.898472590175753538e-01,6.249251101721052803e-01,1.000000000000000000e+00
1.550436744889353236e+00,-8.212298916693518969e-01,-5.255208766400853992e-02,1.000000000000000000e+00
1.239022909125906846e+00,-6.142359091876590238e-01,-4.663129873080573695e-02,1.000000000000000000e+00
1.288803893895203334e+00,-9.511881072836556594e-01,9.504309928090966253e-02,1.000000000000000000e+00
1.318042281824860273e+00,-1.016938469957590963e+00,3.339019388928067267e-01,1.000000000000000000e+00
1.338058149483993375e+00,-1.247260811154647486e+00,2.514349102828455917e-01,1.000000000000000000e+00
1.598191841898682020e+00,-1.105217516477193795e+00,-2.786677250206123779e-01,1.000000000000000000e+00
1.351045601205767888e+00,-1.004645152099618244e+00,2.457256389752210113e-01,1.000000000000000000e+00
1.292653877519549077e+00,-1.023199711572530202e+00,1.224377109805237923e-01,1.000000000000000000e+00
1.023478991486690415e+00,-8.121289740647582578e-01,-2.742557926460582052e-01,1.000000000000000000e+00
1.565655969941739833e+00,-9.821370557964371750e-01,1.540010921898832819e-01,1.000000000000000000e+00
1.608728459292226631e+00,-1.519514272131024635e+00,-2.449826447939827401e-01,1.000000000000000000e+00
1.525233734059587842e+00,-1.095627654183611854e+00,-1.755943600503186153e-02,1.000000000000000000e+00
1.654277708367122735e+00,-9.475078541717381064e-01,-1.809196457667475721e-01,1.000000000000000000e+00
1.125711436423087797e+00,-1.172850004688785086e+00,-7.968654848166413507e-02,1.000000000000000000e+00
1.275226807936214346e+00,-9.680414006939220828e-01,-6.073697435118013965e-03,1.000000000000000000e+00
1.516790315483723228e+00,-1.719579961554548841e+00,-4.680431440419103861e-01,1.000000000000000000e+00
1.866518956823960407e+00,-1.228642252048426364e+00,-6.337925199796715647e-01,1.000000000000000000e+00
1.733958689392846919e+00,-1.129155360350167614e+00,-4.036390949906087933e-02,1.000000000000000000e+00
1.539693291177889556e+00,-1.052585536186374515e+00,-2.129725519016512081e-01,1.000000000000000000e+00
1.620956234137712171e+00,-7.012592808431981073e-01,-1.154144298621926912e-01,1.000000000000000000e+00
1.162312845761502400e+00,-1.079836223409036400e+00,-1.051644945813166865e-01,1.000000000000000000e+00
1.715608618152636211e+00,-1.266885858140953225e+00,-1.241052444465458038e-01,1.000000000000000000e+00
1.657070819349647728e+00,-6.794289229748617931e-01,-5.305015128484104059e-01,1.000000000000000000e+00
1.366262804052170710e+00,-1.267493021861187508e+00,-5.017113308578633468e-01,1.000000000000000000e+00
1.285726645779886379e+00,-1.771108412125199205e+00,-5.135165433072440555e-01,1.000000000000000000e+00
1.533358216683101460e+00,-1.329487125178800078e+00,-6.213964369053370795e-02,1.000000000000000000e+00
1.457686181802781311e+00,-9.848697911331008026e-01,-4.192861570145527406e-01,1.000000000000000000e+00
1.615586210843008352e+00,-1.199421599022488572e+00,-2.198686235372347975e-01,1.000000000000000000e+00
1.456556409740097813e+00,-1.168199604029586780e+00,-4.421012382447211397e-01,1.000000000000000000e+00
1.382546082793850717e+00,-1.198538718967933514e+00,-8.990602751055032371e-02,1.000000000000000000e+00
1.380730083505873118e+00,-1.207709322345750902e+00,-3.063025343460640815e-01,1.000000000000000000e+00
1.657238943564680156e+00,-1.301279903411243666e+00,-1.055257344020769761e+00,1.000000000000000000e+00
1.526681075713032243e+00,-1.759490786740683932e+00,-3.049465267792715872e-01,1.000000000000000000e+00
1.451161847122470316e+00,-1.127583842903970623e+00,-7.993307529377757792e-01,1.000000000000000000e+00
1.100467438331444781e+00,-1.287238555425861186e+00,-6.452112814527430906e-01,1.000000000000000000e+00
1.306138925614229063e+00,-1.334274152941484770e+00,-1.041805809669423821e-01,1.000000000000000000e+00
1.564607689926561740e+00,-1.153067982683400716e+00,-5.076404834235035413e-01,1.000000000000000000e+00
1.686628899892438360e+00,-1.412685786442311464e+00,-1.105711265258979115e+00,1.000000000000000000e+00
1.345832640694920812e+00,-1.223968655534778405e+00,-9.066096395732420321e-01,1.000000000000000000e+00
1.340870718278294182e+00,-1.536252843317972738e+00,-4.296823364515187649e-01,1.000000000000000000e+00
1.518411171622146227e+00,-1.279110782840012561e+00,-6.227435611107245972e-01,1.000000000000000000e+00
1.353228806049962207e+00,-1.381362751340615480e+00,-1.000602622209449288e+00,1.000000000000000000e+00
9.153334198548301881e-01,-1.402246155129979188e+00,-7.147853179123525580e-01,1.000000000000000000e+00
1.586203436732476657e+00,-1.129315058239796832e+00,-4.811069582392307753e-01,1.000000000000000000e+00
1.136261371602141690e+00,-1.525284740902378866e+00,-7.140588609679705545e-01,1.000000000000000000e+00
1.833550797959428991e+00,-1.169989294269246027e+00,-6.007516070618987847e-01,1.000000000000000000e+00
1.240705627132350886e+00,-1.653752578863593836e+00,-6.808318378880018340e-01,1.000000000000000000e+00
1.089015317012751671e+00,-1.535827796561455738e+00,-8.750195682553908449e-01,1.000000000000000000e+00
1.618406780329461503e+00,-1.570030468386764522e+00,-1.352824129099645223e+00,1.000000000000000000e+00
1.391184003859656348e+00,-1.649766731396149710e+00,-8.688096913800563703e-01,1.000000000000000000e+00
1.263220275980223128e+00,-1.575493660870480594e+00,-7.310731075101404297e-01,1.000000000000000000e+00
9.640513555546290636e-01,-1.634863644799009919e+00,-7.635751151480033583e-01,1.000000000000000000e+00
1.137669039932572179e+00,-1.863845819241550794e+00,-7.773421204882431379e-01,1.000000000000000000e+00
1.474766740949619681e+00,-1.561621251641436059e+00,-1.313315050915758952e+00,1.000000000000000000e+00
1.380805379212650008e+00,-1.895049903561702775e+00,-8.688946682818928791e-01,1.000000000000000000e+00
1.051385745580271092e+00,-1.805401029220551123e+00,-1.027954939919456301e+00,1.000000000000000000e+00
1.181291247195404459e+00,-1.712544751896816209e+00,-8.301548584752640458e-01,1.000000000000000000e+00
1.117616030579453135e+00,-1.397842313953154392e+00,-8.993823455597473870e-01,1.000000000000000000e+00
1.056006275737496169e+00,-1.777151694662527204e+00,-1.292231693415116123e+00,1.000000000000000000e+00
1.242162619903347753e+00,-1.684868701448499539e+00,-1.443676472178500703e+00,1.000000000000000000e+00
1.065183557080731092e+00,-1.804048132979598984e+00,-6.599921339965539868e-01,1.000000000000000000e+00
8.198954898977808270e-01,-1.921902715201259326e+00,-7.584056272226534778e-01,1.000000000000000000e+00
1.419744540522327014e+00,-1.792319911769336249e+00,-1.111466898160963668e+00,1.000000000000000000e+00
1.259397613148353967e+00,-2.118332056402751018e+00,-1.361313973662696908e+00,1.000000000000000000e+00
1.067582347341196503e+00,-1.352419240743802931e+00,-1.079619530169846797e+00,1.000000000000000000e+00
1.131316717766848612e+00,-1.445019736537921595e+00,-5.738654592334095916e-01,1.000000000000000000e+00
9.829838325494852924e-01,-1.684418665812751126e+00,-6.329691166420068349e-01,1.000000000000000000e+00
7.809637012970311876e-01,-1.484700859600155187e+00,-1.202548528404502104e+00,1.000000000000000000e+00
1.092775973463772088e+00,-1.747797205279892463e+00,-1.191359554524926923e+00,1.000000000000000000e+00
8.623690532090908523e-01,-1.652935978646302040e+00,-8.008871797707696194e-01,1.000000000000000000e+00
1.019582239182022843e+00,-1.703029390797482723e+00,-8.853638909207779406e-01,1.000000000000000000e+00
8.375800026884234750e-01,-1.577833006802217053e+00,-8.346998426416971650e-01,1.000000000000000000e+00
1.538839691196659309e+00,-1.809596764998960827e+00,-1.088521332694500909e+00,1.000000000000000000e+00
1.157956862831621248e+00,-1.579043079779789638e+00,-1.101626720686962324e+00,1.000000000000000000e+00
9.094212049382468521e-01,-1.643007955137758103e+00,-1.157199718972136804e+00,1.000000000000000000e+00
8.936800263293036561e-01,-1.741566674014891847e+00,-7.889398336416628688e-01,1.000000000000000000e+00
8.404454780552329529e-01,-2.136092811917519096e+00,-1.367265137470770942e+00,1.000000000000000000e+00
6.949085455375754172e-01,-2.038258453408143378e+00,-1.010061894623526468e+00,1.000000000000000000e+00
6.942909766192236765e-01,-1.924061920436729078e+00,-1.128530092087814518e+00,1.000000000000000000e+00
8.290935089438944416e-01,-1.526771859029894429e+00,-8.352790841086815687e-01,1.000000000000000000e+00
9.054036211297307180e-01,-1.891114325875319579e+00,-1.047657167967988912e+00,1.000000000000000000e+00
9.525666531388565783e-01,-1.689584936370706281e+00,-1.135266742441904508e+00,1.000000000000000000e+00
8.790124990624006429e-01,-2.220124492289764717e+00,-9.035282675538048869e-01,1.000000000000000000e+00
1.008706978740349314e+00,-1.877067107330504969e+00,-5.740935791224808238e-01,1.000000000000000000e+00
6.644544647011929595e-01,-1.784687928275364932e+00,-9.354974250363230492e-01,1.000000000000000000e+00
8.049343553068730728e-01,-1.858031771044966085e+00,-8.972562600153971557e-01,1.000000000000000000e+00
9.787465733317927130e-01,-1.566479004582669532e+00,-9.088895210970273641e-01,1.000000000000000000e+00
9.562506873597131918e-01,-1.989105056322703291e+00,-7.444344960466788841e-01,1.000000000000000000e+00
6.246960604350180191e-01,-1.637210529639740120e+00,-4.441142914096206651e-01,1.000000000000000000e+00
7.364612753537266299e-01,-2.300306454416019886e+00,-9.839119184008481289e-01,1.000000000000000000e+00
9.909161340433521037e-01,-1.757501004409042222e+00,-8.120150365195332176e-01,1.000000000000000000e+00
9.298197892470401182e-01,-1.777406643902198269e+00,-6.052066295791197481e-01,1.000000000000000000e+00
8.954004297475421925e-01,-1.575999595557836086e+00,-7.634081206627665317e-01,1.000000000000000000e+00
8.758843437304748569e-01,-1.947667881505425358e+00,-9.413455442661319283e-01,1.000000000000000000e+00
1.019392598225516311e+00,-1.848763802979317861e+00,-6.454426378686886068e-01,1.000000000000000000e+00
6.858861799412657723e-01,-2.014928716775918005e+00,-7.890761468180393923e-01,1.000000000000000000e+00
9.313312672913200974e-01,-1.792056105918458986e+00,-1.117919541714248011e+00,1.000000000000000000e+00
5.839757350358972809e-01,-1.551980713655252586e+00,-8.022445998585715499e-01,1.000000000000000000e+00
2.497216389165106687e-01,-1.535021017878984040e+00,-6.063854115996597516e-01,1.000000000000000000e+00
5.785108728374244169e-01,-1.992960813233704886e+00,-5.093011225264548747e-01,1.000000000000000000e+00
